Longitude,Latitude,Id,BFP_U,ISF_U,RoadDens_U,II_U,Elong_U,Veg_R,Water_R,AvgBH_U,StdBH_U,Rough_R,Elev_R,Slope,Prec,Temp,WindSpeed,Pop,GDPpc,SUHII,ElevDiff
121.321471633,30.7320312885,86605,23.955334488939688,73.2697280479074,2.888132356087166,2.3094579505948905,1.885487126591478,0.50640338107839,14.28047786423492,14.360231395600517,5.16834235044128,0.7383307989604094,2.6088084575705213,2.9493136364520494,760.6666666666666,30.844444783528644,3.5444444783528644,139378.0,55499.65377606224,1.478255718954248,2.525406570348182
120.739293675,30.7563442048,86695,24.24583113259642,70.74975376571048,5.457690900621457,3.3218544776735013,1.067492124299224,0.8718113503663499,5.44617979578646,15.960245689231275,6.15398644415167,0.7028914650684301,2.8838720476055366,2.907491894709752,695.625,31.22916679382325,2.704166679382325,413668.0,34462.47769225562,1.7934868105517126,1.811981843167107
121.004191665,30.7136241429,86697,24.87010335836321,72.27797588002328,4.218925806907385,2.0037186092965293,1.868841699824048,0.5419115950386599,3.66885584698651,16.358231752541414,7.085385423983196,0.795271428365747,3.1425721688036066,3.060992542941404,777.0,31.13333435058594,3.2666665649414064,137637.0,34633.321236295465,1.3675946275946558,1.566518393880084
111.316762804,30.7302904219,86719,22.54702917700308,67.1876053616467,4.108429467342858,3.0078357748299327,1.986620527591272,15.04592407848325,27.4374699635273,18.89200276166792,9.7668668590275,4.220429843492337,92.97302892952644,7.648708616765668,668.3333333333334,30.87777709960937,1.7555555725097656,616750.0,21104.33671990272,1.9309663865545268,-2.5870699293596005
103.833269307,30.6863139971,86781,23.13068916136127,74.0789923416869,4.461537646593887,1.8837039303697392,1.135420270159236,0.32033366483482,0.39354843454155,20.03029025385475,10.684176816395148,1.0242826850249769,535.0591278383748,3.394797992269922,1152.75,29.858333587646484,1.4416666793823243,212763.0,26369.617301880506,1.528883572567736,-0.4282863476659031
-88.0590668025,30.6836696058,86796,19.51060603965031,67.8324840128107,11.01497743763983,2.1053501948971665,1.4119909879328645,15.80521861567268,21.09413284168818,10.390798160621712,3.692546383109802,1.0022171272789158,5.282602690194618,2.805418346896412,760.0,33.050000000000004,3.0500000000000003,42876.0,41533.65185651647,1.2513888888889255,2.360320003034849
76.7800021124,30.6995630971,86812,18.79006476825127,72.41472765734049,1.366888429670995,3.0261014170002163,1.5044798796826455,19.661695029564,1.26541172375392,11.105352894718235,2.886059498805841,1.1192691724828188,329.555244672684,2.5966714008030545,578.7777777777777,35.707407294379344,1.481481475830078,1384448.0,14254.561806582837,1.2016034320288895,-3.419807951832865
73.0983850358,30.6664625905,86846,16.21811788677666,71.9073731338432,1.2048887644075494,1.9322599883008464,1.0129271104586597,0.91302061060984,0.04257738834566,7.379066241651864,2.080717731052983,0.4106026104914923,169.15498689463686,1.793530319644831,107.5,38.48333435058594,1.85,317431.0,6425.036058229978,0.8736744639376184,2.2267475764498386
103.694424436,30.6200220542,86970,29.14193007460934,81.26198199965157,1.2696884077034094,1.834479907832508,1.3882189793605066,0.16471158033056,2.5986747022054,15.651312798549863,5.602927730829963,0.9647678094927772,522.4619421576479,2.854603575065197,1229.0,29.966665649414065,1.3833333587646484,90405.0,35208.98592998174,2.5541650422352404,4.57663636809059
120.548954907,30.6255815009,86977,24.52866037233913,79.16150318042354,4.608787245423689,1.484905344591133,1.2686127329261347,0.32593220324455,2.04136560378815,14.992350778927426,4.662085773643429,0.8833941057235734,3.883700560943882,3.082257758731733,665.0,31.26666666666667,2.833333333333333,135089.0,48380.26867472554,2.3872624912033302,1.964939707256193
-96.327793032,30.6204825179,87111,14.45691498817766,73.18359534107735,9.303251604366825,2.659610379977836,2.569281897530092,28.271909571708026,0.45432300647323,8.985149008101297,2.5754009725635645,1.0774234908896108,93.97537956995764,2.4212098468205654,229.5,35.58333282470704,3.083333282470704,174992.0,33590.931151138335,2.0716918480580446,3.048218424270459
119.976340469,30.5472112365,87194,26.23222453512756,71.16798880687011,3.634422260821193,1.533194204626593,1.1252203670002403,31.30770140374763,3.05084636079272,15.538487445442284,6.421043372485811,3.213904000015236,28.82625997341619,3.7038391185217288,643.0,31.68333282470704,2.35,79855.0,38234.81545300858,2.2581733821733074,-21.05337500343152
117.052883992,30.5384369942,87224,25.21269757851748,74.9830583886802,4.20898398121632,2.345561984431145,1.8596549286846584,0.57519565137179,26.1991965667664,15.340406539065228,7.86329846630867,0.9855902261285548,15.59672771594785,3.535145479933162,920.6666666666666,31.588889567057294,2.188888905843099,412117.0,14698.680168495835,3.584343885281271,7.288068168271991
104.21671685,30.5509819426,87243,27.70805291228422,69.60115577883772,3.675617489297625,2.5333076753979,1.0113273217814411,3.65029993373771,0.7011750758170401,18.08509136659886,9.336066636359082,2.301196584741956,521.438297772058,3.5410770399735525,808.6,29.88666687011719,1.619999969482422,190706.0,33355.584826906335,2.8002020202019366,-10.979028015933125
114.217724355,30.599334414,87248,26.09796902298646,71.5387902311263,5.708663661945628,3.851127560559444,1.6051231838091498,0.0166760407503,27.660062057666863,21.439335589552805,11.48213725313133,0.8788093159222969,20.985226131875475,3.658368316874954,961.0769230769232,31.758974280724164,1.841025648850661,2873773.0,27358.334575486668,2.5992868347338494,4.92223102212872
104.063303718,30.6729852805,87363,22.62487782607082,74.7787106938445,4.782763779352459,5.197243543523135,1.6953548738300916,0.18096433607652,0.73298611064245,19.10359452418825,9.709379585480558,1.2549240349537838,503.2253916213766,3.41485732935399,928.2666666666668,29.776296251085075,1.532592583550347,6494436.0,17002.096915883074,2.570775240124931,-3.824089737684744
120.687384691,30.5154350093,87402,24.23841795857496,71.76467412941092,3.0386092167564223,2.1040834637644217,1.3419545044666308,0.99432723357401,2.95559320834631,15.321896873054126,5.650865155242933,0.7721348783365286,4.120074850870954,2.95088876121366,678.0,31.33333358764649,3.2500000762939454,186660.0,26808.51101467909,2.233115384615303,1.7870972313712068
47.7940602301,30.5169098553,87414,34.50435419671163,83.5570414371432,3.635086209812495,2.2132376607505884,2.1084896705899085,1.08281041132747,11.355132866180211,12.934631748644158,2.002565460410934,0.3902858051629481,1.7344112525146538,1.5145333232921314,0.0,43.63333384195964,3.488888905843099,753677.0,25580.420140192666,4.794806847097107,2.171738112008194
114.11306667,30.4662106041,87510,31.56672770768804,68.83697713011607,4.629945104603278,3.147915619639248,3.076331296614813,0.0095082985044193,22.34219161601052,15.29382381994454,7.094302777146397,0.9107010407234558,24.547233026682964,3.2140850902844864,968.3333333333334,31.85555521647136,1.8555555725097657,169812.0,21923.604356582564,2.350350434538768,6.119966630297117
114.380073542,30.5394941656,87570,24.688572799046028,69.92345248982818,5.403104134918838,4.619427897493999,1.3059388646524783,1.22357585329814,41.05262966498215,19.8417347815467,10.21214711555308,1.053502936288241,24.48132352872248,3.839539287253008,981.388888888889,31.874073961046005,1.857407387627496,2720082.0,26151.932597252588,2.6397116778699683,5.493572671663262
-86.6394266989,30.4277881458,87586,16.17400270203683,70.89677743878781,9.832107338088116,2.3668001922262207,1.529818724149038,24.55372774825166,36.642252427276,7.404470630927853,1.7722461456700171,0.952601754113267,8.452913628361863,2.949105321524795,652.0,32.055555216471355,3.255555623372396,54875.0,33742.19958086561,2.778066666666632,1.3492877708161046
-87.2309647641,30.4551339199,87662,14.57204990369646,68.78817821614227,11.657246026067783,3.581451577832682,1.4127197768353577,18.0506299488138,55.68231176692014,7.990957477723778,2.055665545022212,0.8771955990346397,10.351435230938888,3.566325567019764,741.2857142857143,32.30000043596541,3.2666666085379465,145466.0,41129.43763491123,1.381573067182842,13.410963873142352
55.9883556211,30.4011280605,87734,19.84208102184688,78.57919433710954,0.5286220792399209,2.001008229514869,1.092333423602258,3.15199346215776,0.0,8.443351458776288,2.4368596588117515,0.3085343343300658,1519.3883789501342,1.3393118060458309,0.0,39.11666564941407,3.466666717529297,102211.0,15236.587989551026,-1.1780158730159656,-1.7849577157398926
-91.1006233296,30.4422206377,87751,19.02144485068956,71.08896759631938,9.511417414893424,3.8426168922463626,1.48440823358465,23.32747365455386,11.26173463357917,9.639082353232494,2.2677092834210093,1.9828833422411605,15.681571365821386,3.48302108994815,546.3333333333333,33.513333536783854,2.25333334350586,283913.0,65853.7114609053,3.2235662878789,0.0063925687626031
113.439349644,30.3644900851,87864,26.59806928634818,71.97612113916382,3.600407791901484,1.7266085966364535,1.2011338910624911,0.01114237301314,7.95377558089582,15.759559339483994,7.686852463644048,1.02688677474972,26.43802088523624,3.031378615935413,746.6666666666666,31.344444783528644,1.7333333333333334,208607.0,17078.815121256717,1.970738626535248,2.863886829048017
48.2778819097,30.3534976073,87892,26.495004922624787,76.93909888453028,1.6927066100131218,2.4045203951796914,2.4551862185129654,0.6006573508838801,11.97088023019203,11.330216263702274,2.483189750613897,0.5000631783395248,2.2658703348596343,1.4151876077177243,0.0,43.84555305276268,3.516666717529297,208373.0,17882.615684373697,3.054337194337222,1.2885785158435548
76.8119709369,30.3622191907,87898,17.35568826979755,74.28535781027045,1.2749612481514412,2.742282329491196,1.8107035041109605,4.137950754644431,0.27970974756496,8.28100130462085,1.9230819183306955,0.6401103170858978,272.6994757716465,1.823126859861694,462.5,35.666665649414064,1.5,261258.0,16766.086665288716,0.8321839080459768,0.0283248593099756
-9.5368879418,30.3793279744,87914,23.91614274284731,78.52003956500485,0.3878038651955195,2.690913526462767,1.9410776198076336,51.08583805407228,9.29205517255678,9.569396416782457,1.953376633085792,1.735806667615731,64.85216463699636,2.9120426302408324,0.0,28.81333312988281,4.519999938964844,808248.0,8712.744278983677,-1.5889433400112694,-22.107984859612337
76.3982375649,30.3443658497,87950,17.202000941589578,76.58554191812735,1.261965302346776,1.847787121830948,1.2303837303086491,4.18013103769461,0.03312641233809,8.063246748104884,1.9792313833825,0.6008332586539692,252.59453319765376,2.045712165850825,348.3333333333333,35.92222290039063,1.4333333333333331,371262.0,14374.796523748724,1.4795981890210363,1.0076266804518357
-81.4705420824,30.3083259128,88079,16.76219219104161,67.03645774535147,8.073804687835544,2.3907579413506657,1.8327752530765744,24.02929937852816,8.3834224120704,7.044711138712691,1.615946609341251,1.4302670736712069,10.14060852763423,3.139288704029448,554.5,32.65,3.183333282470703,55607.0,74721.04346575071,1.5843827160493902,0.3527149735746988
